player_id,player_name,game_id,game,team_id,stat,side,line,odds,over_odds,under_odds,bet_vendor,model_prob,model_prob_raw,model_prob_cal,cal_source,market_prob,raw_edge,ev,kelly_units,q50,q_preds,usage_bucket,mp_bucket,min_ev_applied,cal_type,cal_applied,is_sparse,actual,result,profit,clv_proxy,clv,clv_is_true,grade_date,pmf,fair_odds_over,fair_odds_under,pmf_median,edge_over,edge_under,line_vs_median,mkt_true_over,mkt_true_under
413,Collin Sexton,18447966,Chicago Bulls @ Washington Wizards,5,ast,UNDER,3.5,128,-145,128,betway,0.6367,0.8251,0.6367,global_side,0.4256,0.2111,0.4518,0.053,2.21,"{'0.1': 0.93, '0.2': 1.4, '0.25': 1.44, '0.33': 1.66, '0.4': 1.93, '0.5': 2.21, '0.6': 2.55, '0.67': 2.66, '0.75': 3.24, '0.8': 3.36, '0.9': 3.92}",0,2,0.025,global,True,False,7.0,MISS,-1.0,-0.2111,-0.2111,False,2026-04-07,,,,,,,,,
3547274,Tre Jones,18447966,Chicago Bulls @ Washington Wizards,5,pts,UNDER,18.5,-102,-115,-102,draftkings,0.7214,0.9114,0.7214,global_side,0.4856,0.2358,0.4287,0.066,12.59,"{'0.1': 6.5, '0.2': 8.9, '0.25': 9.46, '0.33': 10.61, '0.4': 11.6, '0.5': 12.59, '0.6': 13.21, '0.67': 14.31, '0.75': 14.94, '0.8': 16.06, '0.9': 18.25}",0,2,0.025,global,True,False,20.0,MISS,-1.0,-0.2358,-0.2358,False,2026-04-07,,,,,,,,,
56677782,Leonard Miller,18447966,Chicago Bulls @ Washington Wizards,5,reb,UNDER,8.5,102,-125,102,betway,0.7002,0.8933,0.7002,global_side,0.4712,0.229,0.4145,0.061,5.98,"{'0.1': 3.65, '0.2': 4.56, '0.25': 4.75, '0.33': 5.29, '0.4': 5.47, '0.5': 5.98, '0.6': 6.59, '0.67': 6.69, '0.75': 7.29, '0.8': 7.56, '0.9': 8.57}",0,2,0.025,global,True,False,8.0,HIT,1.02,-0.229,-0.229,False,2026-04-07,,,,,,,,,
17553994,Davion Mitchell,18447969,Miami Heat @ Toronto Raptors,16,ast,UNDER,5.5,100,-125,100,draftkings,0.6986,0.8918,0.6986,global_side,0.4737,0.2249,0.3973,0.06,3.68,"{'0.1': 2.28, '0.2': 2.67, '0.25': 2.82, '0.33': 3.16, '0.4': 3.51, '0.5': 3.68, '0.6': 3.9, '0.67': 4.23, '0.75': 4.8, '0.8': 4.84, '0.9': 5.56}",0,2,0.025,global,True,False,6.0,MISS,-1.0,-0.2249,-0.2249,False,2026-04-07,,,,,,,,,
666609,Rui Hachimura,18447973,Oklahoma City Thunder @ Los Angeles Lakers,14,fg3m,UNDER,1.5,148,-185,148,betmgm,0.5549,0.705,0.5549,global_side,0.3832,0.1717,0.3762,0.038,1.15,"{'0.1': 0.43, '0.2': 0.43, '0.25': 0.44, '0.33': 0.47, '0.4': 0.63, '0.5': 1.15, '0.6': 1.17, '0.67': 1.37, '0.75': 1.66, '0.8': 1.71, '0.9': 2.3}",0,2,0.025,global,True,False,1.0,HIT,1.48,-0.1717,-0.1717,False,2026-04-07,,,,,,,,,
473,Derrick White,18447967,Charlotte Hornets @ Boston Celtics,2,ast,UNDER,4.5,-102,-115,-102,betway,0.6861,0.8799,0.6861,global_side,0.4856,0.2005,0.3587,0.055,2.94,"{'0.1': 1.61, '0.2': 1.96, '0.25': 2.22, '0.33': 2.47, '0.4': 2.65, '0.5': 2.94, '0.6': 3.22, '0.67': 3.56, '0.75': 3.87, '0.8': 4.06, '0.9': 4.61}",0,3,0.025,global,True,False,3.0,HIT,0.9803921568627452,-0.2005,-0.2005,False,2026-04-07,,,,,,,,,
17896063,Jericho Sims,18447968,Milwaukee Bucks @ Brooklyn Nets,17,ast,UNDER,2.5,-105,-130,-105,betway,0.6862,0.8801,0.6862,global_side,0.4754,0.2108,0.3398,0.054,1.43,"{'0.1': 0.62, '0.2': 0.63, '0.25': 0.66, '0.33': 1.24, '0.4': 1.34, '0.5': 1.43, '0.6': 1.57, '0.67': 1.87, '0.75': 2.02, '0.8': 2.07, '0.9': 2.61}",0,1,0.025,global,True,False,6.0,MISS,-1.0,-0.2108,-0.2108,False,2026-04-07,,,,,,,,,
17553967,Neemias Queta,18447967,Charlotte Hornets @ Boston Celtics,2,reb,UNDER,7.5,115,-136,115,draftkings,0.6211,0.8049,0.6211,global_side,0.4466,0.1745,0.3353,0.044,6.29,"{'0.1': 4.13, '0.2': 4.62, '0.25': 4.74, '0.33': 5.65, '0.4': 5.82, '0.5': 6.29, '0.6': 6.96, '0.67': 7.14, '0.75': 7.14, '0.8': 7.42, '0.9': 9.08}",0,2,0.025,global,True,False,5.0,HIT,1.15,-0.1745,-0.1745,False,2026-04-07,,,,,,,,,
254,Luke Kennard,18447973,Oklahoma City Thunder @ Los Angeles Lakers,14,reb,UNDER,4.5,-120,100,-120,betparx,0.7228,0.9125,0.7228,global_side,0.5217,0.2011,0.3252,0.059,2.69,"{'0.1': 1.32, '0.2': 1.72, '0.25': 1.72, '0.33': 2.21, '0.4': 2.31, '0.5': 2.69, '0.6': 3.03, '0.67': 3.03, '0.75': 3.45, '0.8': 3.61, '0.9': 4.4}",0,2,0.025,global,True,False,2.0,HIT,0.8333333333333335,-0.2011,-0.2011,False,2026-04-07,,,,,,,,,
666609,Rui Hachimura,18447973,Oklahoma City Thunder @ Los Angeles Lakers,14,reb,UNDER,3.5,128,-160,128,betmgm,0.576,0.7393,0.576,global_side,0.4161,0.1598,0.3132,0.037,2.85,"{'0.1': 1.63, '0.2': 1.79, '0.25': 1.93, '0.33': 2.27, '0.4': 2.4, '0.5': 2.85, '0.6': 3.09, '0.67': 3.09, '0.75': 3.56, '0.8': 3.78, '0.9': 4.36}",0,2,0.025,global,True,False,5.0,MISS,-1.0,-0.1599,-0.1599,False,2026-04-07,,,,,,,,,
1028035794,Kyle Filipowski,18447971,Utah Jazz @ New Orleans Pelicans,29,reb,UNDER,9.5,-105,-121,-105,betrivers,0.668,0.8613,0.668,global_side,0.4833,0.1846,0.3041,0.048,7.15,"{'0.1': 4.85, '0.2': 5.81, '0.25': 5.94, '0.33': 6.64, '0.4': 6.64, '0.5': 7.15, '0.6': 7.89, '0.67': 8.36, '0.75': 8.89, '0.8': 9.07, '0.9': 9.77}",0,2,0.025,global,True,False,6.0,HIT,0.9523809523809524,-0.1847,-0.1847,False,2026-04-07,,,,,,,,,
666423,RJ Barrett,18447969,Miami Heat @ Toronto Raptors,28,pts,UNDER,21.5,-105,100,-105,fanduel,0.6619,0.8547,0.6619,global_side,0.506,0.1558,0.2922,0.046,16.32,"{'0.1': 10.14, '0.2': 12.83, '0.25': 13.17, '0.33': 14.11, '0.4': 15.19, '0.5': 16.32, '0.6': 17.81, '0.67': 18.93, '0.75': 19.72, '0.8': 19.74, '0.9': 22.96}",0,2,0.025,global,True,False,16.0,HIT,0.9523809523809524,-0.1559,-0.1559,False,2026-04-07,,,,,,,,,
1057390745,Maxime Raynaud,18447972,Sacramento Kings @ Golden State Warriors,26,reb,UNDER,9.0,114,112,114,betparx,0.5875,0.7571,0.5875,global_side,0.4977,0.0898,0.2572,0.034,8.29,"{'0.1': 5.53, '0.2': 6.66, '0.25': 6.81, '0.33': 7.1, '0.4': 7.93, '0.5': 8.29, '0.6': 8.63, '0.67': 8.87, '0.75': 8.94, '0.8': 9.37, '0.9': 10.66}",0,3,0.025,global,True,False,7.0,HIT,1.1399999999999997,-0.0898,-0.0898,False,2026-04-07,,,,,,,,,
201,Isaiah Hartenstein,18447973,Oklahoma City Thunder @ Los Angeles Lakers,21,stl,OVER,0.5,-170,-170,120,betway,0.7859,0.9,0.7859,global_side,0.5807,0.2052,0.2482,0.063,1.27,"{'0.1': 0.54, '0.2': 0.54, '0.25': 0.54, '0.33': 0.6, '0.4': 0.95, '0.5': 1.27, '0.6': 1.27, '0.67': 1.28, '0.75': 1.68, '0.8': 1.85, '0.9': 2.03}",0,1,0.025,global,True,True,1.0,HIT,0.5882352941176472,0.2052,0.2052,False,2026-04-07,,,,,,,,,
17896062,Alperen Sengun,18447975,Houston Rockets @ Phoenix Suns,11,reb,UNDER,8.5,-103,-118,-103,fanduel,0.6215,0.8055,0.6215,global_side,0.4838,0.1377,0.2249,0.035,6.49,"{'0.1': 4.02, '0.2': 4.66, '0.25': 5.23, '0.33': 5.36, '0.4': 5.71, '0.5': 6.49, '0.6': 7.15, '0.67': 7.38, '0.75': 7.7, '0.8': 8.43, '0.9': 9.68}",0,3,0.025,global,True,False,14.0,MISS,-1.0,-0.1377,-0.1377,False,2026-04-07,,,,,,,,,
475,Andrew Wiggins,18447969,Miami Heat @ Toronto Raptors,16,pts,UNDER,13.5,100,-110,100,betway,0.6116,0.792,0.6116,global_side,0.4884,0.1232,0.2232,0.033,10.22,"{'0.1': 5.53, '0.2': 6.85, '0.25': 7.49, '0.33': 8.29, '0.4': 9.14, '0.5': 10.22, '0.6': 11.89, '0.67': 12.64, '0.75': 13.29, '0.8': 13.54, '0.9': 15.48}",0,2,0.025,global,True,False,24.0,MISS,-1.0,-0.1232,-0.1232,False,2026-04-07,,,,,,,,,
3547239,LaMelo Ball,18447967,Charlotte Hornets @ Boston Celtics,4,pts,UNDER,20.5,-107,-105,-107,betway,0.6257,0.8111,0.6257,global_side,0.5023,0.1235,0.2105,0.034,17.23,"{'0.1': 11.06, '0.2': 13.01, '0.25': 14.41, '0.33': 15.44, '0.4': 16.35, '0.5': 17.23, '0.6': 18.44, '0.67': 19.42, '0.75': 19.43, '0.8': 20.2, '0.9': 22.91}",0,2,0.025,global,True,False,36.0,MISS,-1.0,-0.1234,-0.1234,False,2026-04-07,,,,,,,,,
1028240128,Daniss Jenkins,18447989,Detroit Pistons @ Charlotte Hornets,9,pts,OVER,10.5,100,100,-130,betway,0.831,0.9294,0.831,global_side,0.4694,0.3616,0.662,0.16,15.54,"{'0.1': 10.95, '0.2': 12.49, '0.25': 12.54, '0.5': 15.54, '0.75': 18.28, '0.8': 19.87, '0.9': 22.3}",0,3,0.0752,global,True,False,6.0,MISS,-1.0,0.3616,0.3616,False,2026-04-10,"{'11': 0.135, '12': 0.0745, '13': 0.12, '14': 0.0835, '15': 0.0835, '16': 0.091, '17': 0.0915, '18': 0.0785, '19': 0.0315, '20': 0.0375, '21': 0.041, '22': 0.1325}",-9900.0,9900.0,16.0,0.5306,-0.5306,-5.5,0.4694,0.5306
56677822,Victor Wembanyama,18447998,Dallas Mavericks @ San Antonio Spurs,27,ast,OVER,2.5,-115,-115,-120,betway,0.8356,0.9322,0.8356,global_side,0.4951,0.3404,0.5621,0.133,5.02,"{'0.1': 2.63, '0.2': 3.03, '0.25': 3.35, '0.5': 5.02, '0.75': 6.11, '0.8': 6.38, '0.9': 7.16}",0,3,0.0903,global,True,False,5.0,HIT,0.8695652173913042,0.3405,0.3405,False,2026-04-10,"{'3': 0.272, '4': 0.15, '5': 0.1885, '6': 0.2055, '7': 0.184}",-9900.0,9900.0,5.0,0.5049,-0.5049,-2.5,0.4951,0.5049
1057274415,Derik Queen,18447992,New Orleans Pelicans @ Boston Celtics,19,ast,UNDER,3.5,115,-160,115,betway,0.7145,0.9057,0.7145,global_side,0.4305,0.284,0.5361,0.104,2.16,"{'0.1': 0.87, '0.2': 1.29, '0.25': 1.56, '0.5': 2.16, '0.75': 2.6, '0.8': 2.6, '0.9': 3.45}",0,1,0.0905,global,True,False,4.0,MISS,-1.0,-0.284,-0.284,False,2026-04-10,"{'1': 0.2375, '2': 0.4565, '3': 0.306}",9900.0,-9900.0,2.0,-0.5695,0.5695,1.5,0.5695,0.4305
1028025344,Donovan Clingan,18448001,LA Clippers @ Portland Trail Blazers,25,reb,UNDER,11.5,-107,105,-107,caesars,0.7918,0.9568,0.7918,global_side,0.5145,0.2773,0.5318,0.111,9.74,"{'0.1': 6.28, '0.2': 7.46, '0.25': 7.68, '0.5': 9.74, '0.75': 10.51, '0.8': 10.87, '0.9': 11.27}",0,2,0.025,global,True,False,13.0,MISS,-1.0,-0.2773,-0.2773,False,2026-04-10,"{'6': 0.118, '7': 0.091, '8': 0.14, '9': 0.1215, '10': 0.2765, '11': 0.253}",9900.0,-9900.0,10.0,-0.4855,0.4855,1.5,0.4855,0.5145
283,Brook Lopez,18448001,LA Clippers @ Portland Trail Blazers,13,fg3m,UNDER,2.0,152,140,152,betway,0.5983,0.7732,0.5983,global_side,0.4878,0.1105,0.5077,0.075,1.25,"{'0.1': 0.46, '0.2': 0.6, '0.25': 0.96, '0.5': 1.25, '0.75': 1.82, '0.8': 2.21, '0.9': 2.35}",0,2,0.025,global,True,False,5.0,MISS,-1.0,-0.1105,-0.1105,False,2026-04-10,"{'0': 0.1265, '1': 0.484, '2': 0.3895}",9900.0,-9900.0,1.0,-0.5122,0.5122,1.0,0.5122,0.4878
666956,Coby White,18447989,Detroit Pistons @ Charlotte Hornets,4,reb,OVER,2.5,100,100,-140,betway,0.7162,0.8467,0.7162,global_side,0.4615,0.2546,0.4324,0.104,4.03,"{'0.1': 2.18, '0.2': 2.78, '0.25': 2.84, '0.5': 4.03, '0.75': 5.01, '0.8': 5.01, '0.9': 6.01}",0,1,0.0933,global,True,False,2.0,MISS,-1.0,0.2547,0.2547,False,2026-04-10,"{'2': 0.153, '3': 0.2355, '4': 0.2325, '5': 0.2285, '6': 0.1505}",-554.0,554.0,4.0,0.3855,-0.3855,-1.5,0.4615,0.5385
56677822,Victor Wembanyama,18447998,Dallas Mavericks @ San Antonio Spurs,27,pts,OVER,19.5,-125,-125,-105,betway,0.7774,0.894,0.7774,global_side,0.5203,0.2571,0.3994,0.089,26.87,"{'0.1': 19.32, '0.2': 22.37, '0.25': 22.96, '0.5': 26.87, '0.75': 31.15, '0.8': 32.48, '0.9': 34.25}",0,3,0.0778,global,True,False,40.0,HIT,0.8,0.2571,0.2571,False,2026-04-10,"{'19': 0.1055, '20': 0.0325, '21': 0.033, '22': 0.0395, '23': 0.0735, '24': 0.064, '25': 0.064, '26': 0.064, '27': 0.0605, '28': 0.0585, '29': 0.0585, '30': 0.0585, '31': 0.0515, '32': 0.038, '33': 0.0565, '34': 0.142}",-848.0,848.0,27.0,0.3742,-0.3742,-7.5,0.5203,0.4797
3547248,Patrick Williams,18447995,Orlando Magic @ Chicago Bulls,5,reb,UNDER,4.5,-110,-125,-110,betway,0.7325,0.92,0.7325,global_side,0.4853,0.2472,0.3984,0.106,3.05,"{'0.1': 1.85, '0.2': 2.07, '0.25': 2.18, '0.5': 3.05, '0.75': 3.61, '0.8': 3.61, '0.9': 4.35}",0,1,0.0894,global,True,False,4.0,HIT,0.9090909090909092,-0.2472,-0.2472,False,2026-04-10,"{'2': 0.342, '3': 0.36, '4': 0.298}",9900.0,-9900.0,3.0,-0.5147,0.5147,1.5,0.5147,0.4853
38017683,Paolo Banchero,18447995,Orlando Magic @ Chicago Bulls,22,reb,UNDER,8.5,-136,112,-136,caesars,0.8049,0.963,0.8049,global_side,0.5499,0.255,0.3967,0.106,5.61,"{'0.1': 3.61, '0.2': 4.35, '0.25': 4.6, '0.5': 5.61, '0.75': 6.65, '0.8': 7.11, '0.9': 7.96}",0,3,0.058,global,True,False,9.0,MISS,-1.0,-0.255,-0.255,False,2026-04-10,"{'4': 0.2295, '5': 0.2425, '6': 0.2415, '7': 0.1325, '8': 0.154}",9900.0,-9900.0,6.0,-0.4501,0.4501,2.5,0.4501,0.5499
62,Miles Bridges,18447989,Detroit Pistons @ Charlotte Hornets,4,ast,UNDER,2.5,102,-123,102,draftkings,0.6829,0.8768,0.6829,global_side,0.473,0.2099,0.3795,0.083,1.85,"{'0.1': 0.7, '0.2': 1.15, '0.25': 1.35, '0.5': 1.85, '0.75': 2.29, '0.8': 2.29, '0.9': 2.56}",0,2,0.0566,global,True,False,3.0,MISS,-1.0,-0.2099,-0.2099,False,2026-04-10,"{'1': 0.3265, '2': 0.551, '3': 0.1225}",716.0,-716.0,2.0,-0.4045,0.4045,0.5,0.527,0.473
274,Kawhi Leonard,18448001,LA Clippers @ Portland Trail Blazers,13,ast,UNDER,3.5,-103,-124,-103,caesars,0.6999,0.893,0.6999,global_side,0.4782,0.2217,0.3795,0.087,2.29,"{'0.1': 1.28, '0.2': 1.56, '0.25': 1.56, '0.5': 2.29, '0.75': 2.68, '0.8': 2.97, '0.9': 3.54}",0,2,0.071,global,True,False,5.0,MISS,-1.0,-0.2217,-0.2217,False,2026-04-10,"{'1': 0.1775, '2': 0.457, '3': 0.259, '4': 0.1065}",839.0,-839.0,2.0,-0.4153,0.4153,1.5,0.5218,0.4782
3547274,Tre Jones,18447995,Orlando Magic @ Chicago Bulls,5,pts,UNDER,18.5,-130,100,-130,betway,0.7703,0.9452,0.7703,global_side,0.5306,0.2397,0.3629,0.105,12.42,"{'0.1': 6.22, '0.2': 8.72, '0.25': 9.22, '0.5': 12.42, '0.75': 14.98, '0.8': 15.72, '0.9': 17.64}",0,2,0.0752,global,True,False,23.0,MISS,-1.0,-0.2397,-0.2397,False,2026-04-10,"{'6': 0.1105, '7': 0.04, '8': 0.04, '9': 0.0805, '10': 0.0785, '11': 0.0785, '12': 0.08, '13': 0.098, '14': 0.0975, '15': 0.082, '16': 0.0555, '17': 0.0525, '18': 0.1065}",9900.0,-9900.0,12.0,-0.4694,0.4694,6.5,0.4694,0.5306
1028028434,Baylor Scheierman,18447992,New Orleans Pelicans @ Boston Celtics,2,reb,UNDER,5.5,-125,-110,-125,betway,0.7475,0.9307,0.7475,global_side,0.5147,0.2328,0.3455,0.104,3.15,"{'0.1': 1.84, '0.2': 2.13, '0.25': 2.38, '0.5': 3.15, '0.75': 4.32, '0.8': 4.53, '0.9': 5.27}",0,2,0.0894,global,True,False,2.0,HIT,0.8,-0.2328,-0.2328,False,2026-04-10,"{'2': 0.2895, '3': 0.286, '4': 0.217, '5': 0.2075}",9900.0,-9900.0,3.0,-0.4853,0.4853,2.5,0.4853,0.5147
666400,Nickeil Alexander-Walker,18447991,Cleveland Cavaliers @ Atlanta Hawks,1,fg3m,UNDER,3.5,100,-104,100,fanduel,0.6609,0.8536,0.6609,global_side,0.4951,0.1658,0.3218,0.078,2.3,"{'0.1': 1.1, '0.2': 1.43, '0.25': 1.61, '0.5': 2.3, '0.75': 3.12, '0.8': 3.25, '0.9': 3.72}",0,3,0.025,global,True,False,3.0,HIT,1.0,-0.1658,-0.1658,False,2026-04-10,"{'1': 0.2195, '2': 0.341, '3': 0.2935, '4': 0.146}",585.0,-585.0,2.0,-0.3589,0.3589,1.5,0.5049,0.4951
3547239,LaMelo Ball,18447989,Detroit Pistons @ Charlotte Hornets,4,pts,UNDER,21.5,-102,-115,-102,betway,0.6599,0.8524,0.6599,global_side,0.4856,0.1743,0.3068,0.07,16.07,"{'0.1': 10.62, '0.2': 13.0, '0.25': 14.0, '0.5': 16.07, '0.75': 19.33, '0.8': 20.46, '0.9': 22.45}",0,2,0.0498,global,True,False,27.0,MISS,-1.0,-0.1743,-0.1743,False,2026-04-10,"{'11': 0.1365, '12': 0.042, '13': 0.046, '14': 0.0855, '15': 0.121, '16': 0.102, '17': 0.077, '18': 0.0765, '19': 0.0715, '20': 0.0445, '21': 0.0505, '22': 0.147}",580.0,-580.0,16.0,-0.3674,0.3674,5.5,0.5144,0.4856
44477085,Quenton Jackson,18447993,Philadelphia 76ers @ Indiana Pacers,12,reb,UNDER,3.5,-110,-125,-110,betway,0.6837,0.8776,0.6837,global_side,0.4853,0.1984,0.3052,0.081,2.02,"{'0.1': 0.91, '0.2': 1.3, '0.25': 1.3, '0.5': 2.02, '0.75': 2.67, '0.8': 2.95, '0.9': 3.66}",0,1,0.0894,global,True,False,4.0,MISS,-1.0,-0.1984,-0.1984,False,2026-04-10,"{'1': 0.3205, '2': 0.3645, '3': 0.193, '4': 0.122}",720.0,-720.0,2.0,-0.3927,0.3927,1.5,0.5147,0.4853
1057267077,Jeremiah Fears,18447992,New Orleans Pelicans @ Boston Celtics,19,ast,UNDER,4.5,115,-160,115,betway,0.6046,0.7822,0.6046,global_side,0.4305,0.1741,0.2998,0.058,3.47,"{'0.1': 1.7, '0.2': 2.16, '0.25': 2.54, '0.5': 3.47, '0.75': 4.3, '0.8': 4.61, '0.9': 5.18}",0,2,0.0905,global,True,False,6.0,MISS,-1.0,-0.1741,-0.1741,False,2026-04-10,"{'2': 0.244, '3': 0.266, '4': 0.2725, '5': 0.2175}",360.0,-360.0,3.0,-0.352,0.352,1.5,0.5695,0.4305
227,Brandon Ingram,18447994,Toronto Raptors @ New York Knicks,28,pts,UNDER,21.5,-117,100,-117,fanduel,0.6891,0.8829,0.6891,global_side,0.5188,0.1703,0.2781,0.073,15.8,"{'0.1': 10.63, '0.2': 11.77, '0.25': 12.95, '0.5': 15.8, '0.75': 18.5, '0.8': 19.78, '0.9': 21.86}",0,3,0.0492,global,True,False,16.0,HIT,0.8547008547008548,-0.1703,-0.1703,False,2026-04-10,"{'11': 0.176, '12': 0.0545, '13': 0.067, '14': 0.088, '15': 0.088, '16': 0.091, '17': 0.093, '18': 0.093, '19': 0.039, '20': 0.0455, '21': 0.0485, '22': 0.1165}",758.0,-758.0,16.0,-0.3647,0.3647,5.5,0.4812,0.5188
3547254,Tyrese Maxey,18447993,Philadelphia 76ers @ Indiana Pacers,23,ast,UNDER,6.5,100,-118,100,betparx,0.6354,0.8235,0.6354,global_side,0.4802,0.1553,0.2709,0.06,5.19,"{'0.1': 3.12, '0.2': 3.81, '0.25': 3.98, '0.5': 5.19, '0.75': 6.33, '0.8': 6.33, '0.9': 7.07}",0,3,0.0513,global,True,False,5.0,HIT,1.0,-0.1552,-0.1552,False,2026-04-10,"{'3': 0.155, '4': 0.203, '5': 0.211, '6': 0.255, '7': 0.176}",468.0,-468.0,5.0,-0.3438,0.3438,1.5,0.5198,0.4802
17896062,Alperen Sengun,18447996,Minnesota Timberwolves @ Houston Rockets,11,reb,UNDER,8.5,101,-125,101,betway,0.6304,0.8171,0.6304,global_side,0.4724,0.158,0.2671,0.064,5.97,"{'0.1': 3.87, '0.2': 4.53, '0.25': 5.09, '0.5': 5.97, '0.75': 7.84, '0.8': 8.31, '0.9': 9.44}",0,3,0.0631,global,True,False,6.0,HIT,1.0099999999999998,-0.158,-0.158,False,2026-04-10,"{'4': 0.1945, '5': 0.1715, '6': 0.205, '7': 0.1335, '8': 0.113, '9': 0.1825}",448.0,-448.0,6.0,-0.3451,0.3451,2.5,0.5276,0.4724
3547242,Deni Avdija,18448001,LA Clippers @ Portland Trail Blazers,25,ast,UNDER,6.5,102,-125,102,betway,0.62,0.8035,0.62,global_side,0.4712,0.1488,0.2525,0.055,5.14,"{'0.1': 3.39, '0.2': 3.95, '0.25': 4.2, '0.5': 5.14, '0.75': 6.34, '0.8': 6.46, '0.9': 7.72}",0,3,0.0606,global,True,False,5.0,HIT,1.02,-0.1488,-0.1488,False,2026-04-10,"{'3': 0.119, '4': 0.211, '5': 0.2455, '6': 0.2285, '7': 0.0795, '8': 0.1165}",410.0,-410.0,5.0,-0.3328,0.3328,1.5,0.5288,0.4712
1028036986,Pelle Larsson,21681576,Miami Heat @ Charlotte Hornets,16,reb,OVER,3.5,121,121,-120,draftkings,0.6999,0.7837,0.6999,global_side,0.4534,0.2464,0.5467,0.113,3.91,"{'0.1': 2.29, '0.2': 2.42, '0.25': 2.94, '0.5': 3.91, '0.75': 5.41, '0.8': 5.72, '0.9': 6.02}",0,2,0.025,global,True,False,3.0,MISS,-1.0,0.2465,0.2465,False,2026-04-14,"{'2': 0.2075, '3': 0.1875, '4': 0.204, '5': 0.1665, '6': 0.2345}",-153.0,153.0,4.0,0.1516,-0.1516,-0.5,0.4534,0.5466
56677747,Scoot Henderson,21681582,Portland Trail Blazers @ Phoenix Suns,25,ast,OVER,3.5,120,120,-125,betway,0.625,0.7075,0.625,global_side,0.45,0.175,0.375,0.078,3.05,"{'0.1': 1.74, '0.2': 2.22, '0.25': 2.22, '0.5': 3.05, '0.75': 4.13, '0.8': 4.23, '0.9': 4.96}",0,2,0.025,global,True,False,2.0,MISS,-1.0,0.175,0.175,False,2026-04-14,"{'2': 0.3345, '3': 0.2705, '4': 0.2325, '5': 0.1625}",153.0,-153.0,3.0,-0.055,0.055,0.5,0.45,0.55
57,Devin Booker,21681582,Portland Trail Blazers @ Phoenix Suns,24,ast,OVER,6.0,118,118,118,betrivers,0.625,0.7177,0.625,global_side,0.5,0.125,0.3625,0.077,6.11,"{'0.1': 3.69, '0.2': 4.41, '0.25': 4.68, '0.5': 6.11, '0.75': 7.43, '0.8': 7.75, '0.9': 8.43}",0,3,0.025,global,True,False,4.0,MISS,-1.0,0.125,0.125,False,2026-04-14,"{'4': 0.216, '5': 0.177, '6': 0.1805, '7': 0.1875, '8': 0.239}",-109.0,109.0,6.0,0.0204,-0.0204,0.0,0.5,0.5
3547242,Deni Avdija,21681582,Portland Trail Blazers @ Phoenix Suns,25,ast,OVER,6.5,105,105,-127,betway,0.625,0.6905,0.625,global_side,0.4658,0.1592,0.2812,0.057,6.26,"{'0.1': 3.81, '0.2': 4.74, '0.25': 5.08, '0.5': 6.26, '0.75': 7.38, '0.8': 7.56, '0.9': 8.54}",0,3,0.0573,global,True,False,12.0,HIT,1.0499999999999998,0.1592,0.1592,False,2026-04-14,"{'4': 0.1735, '5': 0.165, '6': 0.215, '7': 0.2305, '8': 0.1125, '9': 0.1035}",124.0,-124.0,6.0,-0.0193,0.0193,0.5,0.4658,0.5342
380,Norman Powell,21681576,Miami Heat @ Charlotte Hornets,16,pts,OVER,17.5,102,102,-109,fanduel,0.625,0.6739,0.625,global_side,0.487,0.138,0.2625,0.064,15.07,"{'0.1': 8.61, '0.2': 10.37, '0.25': 10.81, '0.5': 15.07, '0.75': 17.98, '0.8': 18.58, '0.9': 20.98}",0,2,0.0266,global,True,False,11.0,MISS,-1.0,0.138,0.138,False,2026-04-14,"{'9': 0.15, '10': 0.064, '11': 0.076, '12': 0.059, '13': 0.0585, '14': 0.059, '15': 0.0705, '16': 0.0865, '17': 0.086, '18': 0.0845, '19': 0.045, '20': 0.0415, '21': 0.1195}",244.0,-244.0,15.0,-0.1965,0.1965,2.5,0.487,0.513
17895966,Jalen Green,21681582,Portland Trail Blazers @ Phoenix Suns,24,pts,OVER,18.5,-103,-103,-114,betparx,0.625,0.7237,0.625,global_side,0.4878,0.1372,0.2318,0.06,16.06,"{'0.1': 9.43, '0.2': 11.82, '0.25': 12.76, '0.5': 16.06, '0.75': 19.25, '0.8': 20.59, '0.9': 23.73}",0,2,0.0501,global,True,False,35.0,HIT,0.970873786407767,0.1372,0.1372,False,2026-04-14,"{'9': 0.1025, '10': 0.042, '11': 0.0415, '12': 0.0495, '13': 0.07, '14': 0.076, '15': 0.076, '16': 0.077, '17': 0.0785, '18': 0.0785, '19': 0.068, '20': 0.0375, '21': 0.0325, '22': 0.032, '23': 0.0315, '24': 0.107}",224.0,-224.0,16.0,-0.1793,0.1793,2.5,0.4878,0.5122
56677823,Brandon Miller,21681576,Miami Heat @ Charlotte Hornets,4,pts,OVER,20.5,-104,-104,-115,betparx,0.625,0.6917,0.625,global_side,0.488,0.137,0.226,0.048,18.19,"{'0.1': 12.17, '0.2': 14.17, '0.25': 14.17, '0.5': 18.19, '0.75': 22.07, '0.8': 22.99, '0.9': 25.08}",0,3,0.0547,global,True,False,23.0,HIT,0.9615384615384616,0.137,0.137,False,2026-04-14,"{'12': 0.116, '13': 0.05, '14': 0.104, '15': 0.0625, '16': 0.062, '17': 0.0625, '18': 0.063, '19': 0.0645, '20': 0.0645, '21': 0.0645, '22': 0.06, '23': 0.0515, '24': 0.048, '25': 0.127}",185.0,-185.0,18.0,-0.137,0.137,2.5,0.488,0.512
