game_id,player_id,player_name,team_id,team,min,pts,reb,ast,stl,blk,turnover,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,pf,date,season,home_team_id,away_team_id,is_home,min_decimal,pts_L3,pts_L5,pts_L7,pts_L10,reb_L3,reb_L5,reb_L7,reb_L10,ast_L3,ast_L5,ast_L7,ast_L10,min_decimal_L3,min_decimal_L5,min_decimal_L7,min_decimal_L10,fg_pct_L3,fg_pct_L5,fg_pct_L7,fg_pct_L10,fg3_pct_L3,fg3_pct_L5,fg3_pct_L7,fg3_pct_L10,ft_pct_L3,ft_pct_L5,ft_pct_L7,ft_pct_L10,games_last_7,rest_days,opp_def_rating,opp_off_rating,opp_pace,position,home_pts_avg,away_pts_avg,home_away_pts_mult,home_reb_avg,away_reb_avg,home_away_reb_mult,home_ast_avg,away_ast_avg,home_away_ast_mult,teammates_pts_avg,teammates_usage_avg
18446839,227,Brandon Ingram,28,Toronto Raptors,37,29,6,3,0,1,4,10,20,0.5,3,7,0.4285714,6,7,0.8571429,1,5,1,2025-10-24,2025,28,17,True,37.0,24.666666666666668,23.6,24.571428571428573,18.8,7.333333333333333,6.2,6.571428571428571,5.3,4.0,4.0,3.7142857142857135,2.9,30.33333333333333,31.0,31.571428571428573,25.3,0.4896929666666667,0.52590136,0.5135320285714285,0.41947242,0.2916666666666667,0.34166666,0.3932539571428571,0.3086110999999999,0.8222222333333334,0.8933333400000001,0.8523809571428572,0.69666667,7,2,115.42206211663913,113.96163956771495,102.70999999999997,SF,19.0,16.2,1.1728395061728396,4.857142857142857,5.2,0.934065934065934,2.4285714285714284,3.0,0.85,5.4375,4.75
18446858,227,Brandon Ingram,28,Toronto Raptors,32,22,6,3,2,0,3,10,16,0.625,2,3,0.6666667,0,0,0.0,0,6,4,2025-10-26,2025,7,28,False,32.0,25.666666666666668,23.4,24.0,21.7,7.333333333333333,6.6,6.428571428571429,5.9,2.6666666666666665,4.2,3.857142857142857,3.2,31.0,32.0,32.42857142857143,29.0,0.5230263,0.48472488,0.5042152571428572,0.46947242,0.3095238,0.32738094,0.3687641571428571,0.35146824,0.7746032,0.86476192,0.8319728,0.78238096,7,2,109.35150651227272,110.23022397531776,102.42200000000004,SF,20.25,16.2,0.8,5.0,5.2,1.04,2.5,3.0,1.2,6.6875,5.91
18446867,227,Brandon Ingram,28,Toronto Raptors,32,14,3,5,0,0,0,5,11,0.4545455,0,3,0.0,4,4,1.0,0,3,3,2025-10-27,2025,27,28,False,32.0,22.33333333333333,25.0,24.142857142857142,23.9,7.0,6.8,6.142857142857143,6.5,3.0,3.6,3.7142857142857135,3.5,32.0,32.0,32.0,32.2,0.5208333333333334,0.51881578,0.5363581142857142,0.53197242,0.3650793666666667,0.39404762,0.4005102,0.41813491,0.5079365333333333,0.66476192,0.7605442285714286,0.78238096,7,1,110.68937217890851,109.86869101354124,102.61052631578949,SF,20.25,17.166666666666668,0.8477366255144033,5.0,5.333333333333333,1.0666666666666667,2.5,3.0,1.2,5.5625,4.7725
18446880,227,Brandon Ingram,28,Toronto Raptors,33,29,2,4,1,1,4,11,16,0.6875,5,7,0.7142857,2,2,1.0,0,2,4,2025-10-29,2025,28,11,True,33.0,21.666666666666668,22.6,21.857142857142858,23.7,5.0,6.2,6.0,6.1,3.6666666666666665,3.2,4.142857142857143,3.7,33.666666666666664,31.4,32.0,32.2,0.5265151666666666,0.5297248800000001,0.5004528428571429,0.51742697,0.3650793666666667,0.31904762,0.3290816285714286,0.38480158,0.6190476333333333,0.66476192,0.7605442285714287,0.78238096,7,2,108.0277178531738,113.47540912161422,101.98000000000005,SG,20.25,16.714285714285715,1.2115384615384615,5.0,5.0,1.0,2.5,3.2857142857142856,0.85,5.75,4.779999999999999
18446893,227,Brandon Ingram,28,Toronto Raptors,35,20,8,5,2,0,2,7,15,0.4666667,0,3,0.0,6,7,0.8571429,1,7,3,2025-10-31,2025,6,28,False,35.0,21.666666666666668,22.0,24.0,23.3,3.6666666666666665,5.2,5.571428571428571,5.6,4.0,3.6,3.857142857142857,3.9,32.333333333333336,32.2,32.142857142857146,32.4,0.5890151666666666,0.5409091,0.5337320571428572,0.52965523,0.4603174666666667,0.36190476,0.3835034,0.39623015,0.6666666666666666,0.7047619199999999,0.7605442285714287,0.78238096,7,2,108.7421753785244,112.6210475629982,101.95090909090912,SF,21.22222222222222,16.714285714285715,0.8,4.666666666666667,5.0,1.0714285714285714,2.6666666666666665,3.2857142857142856,1.2,5.75,4.654999999999999
18446909,227,Brandon Ingram,28,Toronto Raptors,33,26,7,4,0,1,4,10,15,0.6666667,1,3,0.3333333,5,6,0.8333333,0,7,3,2025-11-02,2025,28,15,True,33.0,21.0,22.8,23.142857142857142,23.2,4.333333333333333,5.0,5.857142857142857,5.6,4.666666666666667,4.0,3.571428571428572,4.0,33.333333333333336,33.8,32.142857142857146,32.4,0.5362374,0.54674244,0.5432558714285715,0.5363219000000001,0.2380952333333333,0.36190476,0.3299319714285714,0.35178571,0.9523809666666666,0.74285716,0.7401360714285714,0.81809525,7,2,111.31725417439702,108.3355420090114,104.98782608695652,SF,21.22222222222222,17.125,1.2392538523925385,4.666666666666667,5.375,0.868217054263566,2.6666666666666665,3.5,0.85,6.066666666666666,5.210666666666667
1037616,228,Kyrie Irving,7,Dallas Mavericks,34,17,7,6,0,0,0,6,17,0.3529412,1,4,0.25,4,4,1.0,1,6,2,2023-10-27,2023,7,3,True,34.0,22.0,22.0,22.0,22.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,36.0,36.0,36.0,36.0,0.4166667,0.4166667,0.4166667,0.4166667,0.125,0.125,0.125,0.125,1.0,1.0,1.0,1.0,2,2,117.90886739290391,112.7940991726638,101.31090909090908,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.352941176470588,4.974117647058824
1037638,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-10-30,2023,15,7,False,0.0,19.5,19.5,19.5,19.5,4.5,4.5,4.5,4.5,6.0,6.0,6.0,6.0,35.0,35.0,35.0,35.0,0.38480395,0.38480395,0.38480395,0.38480395,0.1875,0.1875,0.1875,0.1875,1.0,1.0,1.0,1.0,3,3,111.31725417439702,108.3355420090114,104.98782608695652,SG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.352941176470588,5.56235294117647
1037656,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-11-01,2023,7,5,True,0.0,13.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,23.33333333333333,23.33333333333333,23.33333333333333,23.33333333333333,0.2565359666666666,0.2565359666666666,0.2565359666666666,0.2565359666666666,0.125,0.125,0.125,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,112.8156344089994,110.82993147015904,103.11809523809524,SG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.705882352941177,5.489411764705882
3277354,228,Kyrie Irving,7,Dallas Mavericks,35,22,1,7,4,2,3,9,15,0.6,1,5,0.2,3,4,0.75,0,1,1,2023-11-03,2023,8,7,False,35.0,5.666666666666667,9.75,9.75,9.75,2.333333333333333,2.25,2.25,2.25,2.0,3.0,3.0,3.0,11.333333333333334,17.5,17.5,17.5,0.1176470666666666,0.192401975,0.192401975,0.192401975,0.0833333333333333,0.09375,0.09375,0.09375,0.3333333333333333,0.5,0.5,0.5,5,2,108.26431026924762,116.62782917656828,101.98352941176474,SG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.411764705882353,4.512941176470588
1037682,228,Kyrie Irving,7,Dallas Mavericks,34,18,3,10,1,1,2,6,14,0.4285714,2,6,0.3333333,4,4,1.0,0,3,3,2023-11-05,2023,7,4,True,34.0,7.333333333333333,12.2,12.2,12.2,0.3333333333333333,2.0,2.0,2.0,2.333333333333333,3.8,3.8,3.8,11.666666666666666,21.0,21.0,21.0,0.1999999999999999,0.27392158,0.27392158,0.27392158,0.0666666666666666,0.1149999999999999,0.1149999999999999,0.1149999999999999,0.25,0.55,0.55,0.55,6,2,116.63781692292028,113.78678342327665,103.37894736842104,SG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.235294117647059,5.254117647058823
1037686,228,Kyrie Irving,7,Dallas Mavericks,37,21,7,10,3,0,3,8,20,0.4,2,6,0.3333333,3,5,0.6,1,6,2,2023-11-06,2023,22,7,False,37.0,13.333333333333334,11.4,13.166666666666666,13.166666666666666,1.3333333333333333,2.2,2.1666666666666665,2.1666666666666665,5.666666666666667,4.6,4.833333333333333,4.833333333333333,23.0,20.6,23.166666666666668,23.166666666666668,0.3428571333333333,0.27630252,0.29969655,0.29969655,0.1777777666666666,0.15666666,0.1513888833333333,0.1513888833333333,0.5833333333333334,0.55,0.625,0.625,7,1,107.29355590924234,107.94129622089795,102.92190476190474,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.647058823529412,4.24235294117647
15907451,228,Kyrie Irving,7,Dallas Mavericks,27,15,3,2,2,1,0,6,17,0.3529412,3,7,0.4285714,0,0,0.0,1,2,1,2024-10-24,2024,7,27,True,27.0,20.33333333333333,12.2,14.285714285714286,14.285714285714286,3.6666666666666665,2.2,2.857142857142857,2.857142857142857,9.0,5.4,5.571428571428571,5.571428571428571,35.333333333333336,21.2,25.142857142857142,25.142857142857142,0.4761904666666667,0.28571428,0.3140256142857143,0.3140256142857143,0.2888888666666667,0.17333332,0.1773809428571428,0.1773809428571428,0.7833333333333333,0.47,0.6214285714285713,0.6214285714285713,7,5,110.68937217890851,109.86869101354124,102.61052631578949,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,6.341333333333333
15907472,228,Kyrie Irving,7,Dallas Mavericks,39,22,2,5,3,0,1,9,22,0.4090909,2,5,0.4,2,2,1.0,0,2,4,2024-10-26,2024,24,7,False,39.0,18.0,15.2,13.285714285714286,14.375,4.333333333333333,2.8,3.0,2.875,7.333333333333333,5.8,5.0,5.125,32.666666666666664,26.6,23.857142857142858,25.375,0.3938375333333333,0.35630252,0.3049219714285714,0.3188900625,0.3650793333333333,0.2590476,0.2207482857142857,0.20877975,0.5333333333333333,0.47,0.4785714285714286,0.54375,7,2,110.97593391539044,111.74269531968837,102.96210526315792,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.705882352941177,4.590588235294117
15907487,228,Kyrie Irving,7,Dallas Mavericks,36,23,6,9,1,1,4,8,14,0.5714286,3,6,0.5,4,4,1.0,2,4,2,2024-10-28,2024,7,29,True,36.0,19.33333333333333,19.6,14.0,15.22222222222222,4.0,3.2,2.2857142857142856,2.7777777777777777,5.666666666666667,6.8,4.857142857142857,5.111111111111111,34.333333333333336,34.4,24.571428571428573,26.88888888888889,0.3873440333333333,0.4381207,0.3129433571428571,0.3289123777777777,0.3873015666666666,0.3390476,0.2421768571428571,0.2300264444444444,0.5333333333333333,0.67,0.4785714285714286,0.5944444444444444,7,2,115.82603176841845,107.40792976394052,103.1327272727273,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.117647058823529,5.101176470588236
15907491,228,Kyrie Irving,7,Dallas Mavericks,40,35,4,5,1,0,1,13,23,0.5652174,6,8,0.75,3,5,0.6,2,2,3,2024-10-29,2024,18,7,False,40.0,20.0,19.8,17.285714285714285,16.0,3.6666666666666665,4.2,3.142857142857143,3.1,5.333333333333333,7.2,6.142857142857143,5.5,34.0,34.6,29.714285714285715,27.8,0.4444869,0.4324064199999999,0.3945760142857142,0.353164,0.4428571333333333,0.3990476,0.3136054285714285,0.2570237999999999,0.6666666666666666,0.72,0.6214285714285713,0.635,7,1,110.47472311539836,113.26589853519113,99.52,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.4541176470588235
15907506,228,Kyrie Irving,7,Dallas Mavericks,43,28,8,7,0,0,3,10,20,0.5,5,6,0.8333333,3,3,1.0,4,4,2,2024-10-31,2024,7,11,True,43.0,26.666666666666668,23.2,22.285714285714285,17.3,4.0,4.4,3.7142857142857135,3.3,6.333333333333333,6.2,6.857142857142857,5.4,38.333333333333336,35.8,35.42857142857143,28.2,0.5152456333333334,0.45973562,0.4753213571428571,0.36801907,0.5499999999999999,0.48238094,0.4207482857142857,0.3195237999999999,0.8666666666666666,0.64,0.7071428571428572,0.595,7,2,108.0277178531738,113.47540912161422,101.98000000000005,PG,14.6,20.0,0.8,3.8,2.8,1.2,5.4,5.4,1.0,4.352941176470588,4.263529411764706
15907530,228,Kyrie Irving,7,Dallas Mavericks,28,17,2,3,2,0,1,5,11,0.4545455,1,2,0.5,6,7,0.8571429,0,2,2,2024-11-03,2024,7,22,True,28.0,28.666666666666668,24.6,23.142857142857142,18.4,6.0,4.6,4.714285714285714,3.4,7.0,5.6,6.857142857142857,5.5,39.66666666666666,37.0,36.57142857142857,29.1,0.5455486666666666,0.4797356199999999,0.4610356428571428,0.3827249499999999,0.6944444333333334,0.58238094,0.5112244714285714,0.37785713,0.8666666666666666,0.72,0.7428571428571429,0.595,7,3,107.29355590924234,107.94129622089795,102.92190476190474,PG,16.833333333333332,20.0,0.8416666666666666,4.5,2.8,1.2,5.666666666666667,5.4,1.0493827160493827,5.352941176470588,4.767058823529411
18446822,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-22,2025,7,27,True,0.0,26.666666666666668,25.0,23.0,20.1,4.666666666666667,4.4,4.571428571428571,3.6,5.0,5.8,5.857142857142857,5.8,37.0,37.2,35.714285714285715,31.9,0.5065876333333333,0.5000564799999999,0.4647462285714285,0.4281795,0.6944444333333334,0.59666666,0.5350340000000001,0.42785713,0.8190476333333333,0.89142858,0.7224489857142856,0.68071429,7,5,110.68937217890851,109.86869101354124,102.61052631578949,PG,16.857142857142858,20.0,0.8428571428571429,4.142857142857143,2.8,1.2,5.285714285714286,5.4,0.9788359788359787,5.6923076923076925,5.7446153846153845
18446843,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-24,2025,7,30,True,0.0,15.0,20.6,20.0,20.1,3.333333333333333,4.0,3.571428571428572,3.6,3.333333333333333,4.8,4.428571428571429,5.8,23.666666666666668,29.4,30.428571428571427,31.9,0.3181818333333333,0.4182382999999999,0.4076033714285714,0.4281795,0.4444444333333333,0.51666666,0.4874149571428571,0.42785713,0.6190476333333333,0.69142858,0.6367347,0.68071429,7,2,117.45820445558124,106.34861595082418,107.54105263157894,PG,14.75,20.0,0.8,3.625,2.8,1.2,4.625,5.4,0.8564814814814814,6.294117647058823,5.875294117647059
18446858,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-26,2025,7,28,True,0.0,5.666666666666667,16.0,17.857142857142858,17.9,0.6666666666666666,2.8,3.142857142857143,3.5,1.0,3.0,4.142857142857143,5.1,9.333333333333334,22.2,26.571428571428573,28.4,0.1515151666666666,0.3039525799999999,0.3571832,0.3681795,0.1666666666666666,0.41666666,0.4261904714285714,0.40785713,0.2857143,0.49142858,0.6367347,0.6057142900000001,7,2,112.87350870152136,110.45641942427667,104.41523809523812,PG,13.11111111111111,20.0,0.8,3.2222222222222223,2.8,1.150793650793651,4.111111111111111,5.4,0.85,8.176470588235293,6.009411764705882
18446868,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-27,2025,7,21,True,0.0,0.0,9.0,14.714285714285714,16.1,0.0,2.0,2.857142857142857,3.2,0.0,2.0,3.4285714285714284,4.1,0.0,14.2,21.0,25.0,0.0,0.1909091,0.2987416428571428,0.32532236,0.0,0.26666666,0.3690476142857142,0.3745238000000001,0.0,0.37142858,0.4938775571428571,0.50571429,7,1,103.17619861292592,112.67464066740376,104.72631578947367,PG,11.8,20.0,0.8,2.9,2.8,1.0357142857142858,3.7,5.4,0.85,5.529411764705882,5.687058823529411
18446882,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-29,2025,7,12,True,0.0,0.0,3.4,11.428571428571429,14.0,0.0,0.4,2.0,2.5,0.0,0.6,2.142857142857143,3.1,0.0,5.6,15.857142857142858,21.3,0.0,0.0909090999999999,0.2171089857142857,0.28532236,0.0,0.1,0.2976190428571428,0.34119047,0.0,0.17142858,0.3510204142857143,0.44571429,7,2,113.62996603299118,110.6742732749076,106.57399999999998,SG,10.727272727272727,20.0,0.8,2.6363636363636362,2.8,0.9415584415584416,3.3636363636363638,5.4,0.85,6.294117647058823,5.604705882352941
18446904,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-11-01,2025,9,7,False,0.0,0.0,0.0,6.428571428571429,12.5,0.0,0.0,1.4285714285714286,2.2,0.0,0.0,1.4285714285714286,2.9,0.0,0.0,10.142857142857142,18.6,0.0,0.0,0.1363636428571428,0.2500282399999999,0.0,0.0,0.1904761857142857,0.29833333,0.0,0.0,0.2653061285714285,0.44571429,7,3,110.34470895830464,109.05463052153569,101.10608695652176,SG,9.833333333333334,20.0,1.25,2.4166666666666665,2.8,1.1586206896551725,3.0833333333333335,5.4,1.2,6.470588235294118,5.508235294117647
18446917,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-11-03,2025,11,7,False,0.0,0.0,0.0,2.4285714285714284,10.3,0.0,0.0,0.2857142857142857,2.0,0.0,0.0,0.4285714285714285,2.4,0.0,0.0,4.0,14.7,0.0,0.0,0.0649350714285714,0.2091191499999999,0.0,0.0,0.0714285714285714,0.2583333299999999,0.0,0.0,0.1224489857142857,0.34571429,7,2,108.0277178531738,113.47540912161422,101.98000000000005,SF,9.833333333333334,16.666666666666668,1.25,2.4166666666666665,2.3333333333333335,0.9655172413793105,3.0833333333333335,4.5,1.2,6.25,5.9875
1037618,229,Jonathan Isaac,22,Orlando Magic,8,0,2,1,1,0,0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,1,2023-10-27,2023,25,22,False,8.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,0.6666667,0.6666667,0.6666667,0.6666667,0.3333333,0.3333333,0.3333333,0.3333333,0.6666667,0.6666667,0.6666667,0.6666667,2,2,108.86813297177864,104.39891533594454,104.81052631578947,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5.35764705882353
1037643,229,Jonathan Isaac,22,Orlando Magic,11,3,3,0,1,0,0,1,3,0.3333333,1,3,0.3333333,0,0,0.0,0,3,1,2023-10-30,2023,14,22,False,11.0,5.5,5.5,5.5,5.5,3.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,11.0,11.0,11.0,11.0,0.33333335,0.33333335,0.33333335,0.33333335,0.16666665,0.16666665,0.16666665,0.16666665,0.33333335,0.33333335,0.33333335,0.33333335,3,3,113.24918692891436,112.32964224872232,103.31199999999998,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.882352941176471,5.87764705882353
1037646,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-10-31,2023,13,22,False,0.0,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,3.0,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.0,11.0,11.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222333333333,0.2222222333333333,0.2222222333333333,0.2222222333333333,4,1,109.63935886019593,111.37083209656676,101.07,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5.618823529411764
1037662,229,Jonathan Isaac,22,Orlando Magic,12,3,3,1,1,3,0,1,4,0.25,0,3,0.0,1,1,1.0,1,2,1,2023-11-02,2023,29,22,False,12.0,1.0,3.5,3.5,3.5,1.6666666666666667,2.25,2.25,2.25,0.3333333333333333,0.25,0.25,0.25,6.333333333333333,8.25,8.25,8.25,0.1111111,0.25,0.25,0.25,0.1111111,0.16666665,0.16666665,0.16666665,0.0,0.166666675,0.166666675,0.166666675,5,2,115.82603176841845,107.40792976394052,103.1327272727273,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.588235294117647,5.6117647058823525
1037673,229,Jonathan Isaac,22,Orlando Magic,11,0,0,0,0,1,1,0,3,0.0,0,2,0.0,0,0,0.0,0,0,2,2023-11-04,2023,22,14,True,11.0,2.0,3.4,3.4,3.4,2.0,2.4,2.4,2.4,0.3333333333333333,0.4,0.4,0.4,7.666666666666667,9.0,9.0,9.0,0.1944444333333333,0.25,0.25,0.25,0.1111111,0.13333332,0.13333332,0.13333332,0.3333333333333333,0.33333334,0.33333334,0.33333334,6,2,113.24918692891436,112.32964224872232,103.31199999999998,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0588235294117645,6.2564705882352944
1037686,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-11-06,2023,22,7,True,0.0,1.0,1.2,2.833333333333333,2.833333333333333,1.0,1.6,2.0,2.0,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,7.666666666666667,8.4,9.333333333333334,9.333333333333334,0.0833333333333333,0.11666666,0.2083333333333333,0.2083333333333333,0.0,0.06666666,0.1111111,0.1111111,0.3333333333333333,0.2,0.2777777833333333,0.2777777833333333,7,2,109.35150651227272,110.23022397531776,102.42200000000004,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5.465882352941176
15907442,229,Jonathan Isaac,22,Orlando Magic,12,3,3,0,1,2,0,1,4,0.25,1,2,0.5,0,2,0.0,2,1,1,2024-10-23,2024,16,22,False,12.0,1.0,1.2,2.4285714285714284,2.4285714285714284,1.0,1.2,1.7142857142857142,1.7142857142857142,0.3333333333333333,0.2,0.2857142857142857,0.2857142857142857,7.666666666666667,6.8,8.0,8.0,0.0833333333333333,0.11666666,0.1785714285714285,0.1785714285714285,0.0,0.06666666,0.0952380857142857,0.0952380857142857,0.3333333333333333,0.2,0.2380952428571428,0.2380952428571428,7,5,109.8582807489397,111.25478431778215,101.7578947368421,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.071428571428571,7.128571428571427
15907454,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-25,2024,22,3,True,0.0,1.0,1.2,1.2857142857142858,2.5,1.0,1.2,1.5714285714285714,1.875,0.0,0.2,0.2857142857142857,0.25,7.666666666666667,7.0,7.714285714285714,8.5,0.0833333333333333,0.1,0.1190476142857143,0.1875,0.1666666666666666,0.1,0.1190476142857143,0.145833325,0.0,0.2,0.1428571428571428,0.2083333375,7,2,117.90886739290391,112.7940991726638,101.31090909090908,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.25,5.595000000000001
15907469,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-26,2024,15,22,False,0.0,1.0,1.2,1.2857142857142858,2.2222222222222223,1.0,1.2,1.2857142857142858,1.6666666666666667,0.0,0.2,0.1428571428571428,0.2222222222222222,4.0,7.0,6.571428571428571,7.555555555555555,0.0833333333333333,0.1,0.1190476142857143,0.1666666666666666,0.1666666666666666,0.1,0.1190476142857143,0.1296296222222222,0.0,0.2,0.1428571428571428,0.1851851888888888,7,1,111.31725417439702,108.3355420090114,104.98782608695652,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9375,6.2075
15907479,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-28,2024,22,12,True,0.0,1.0,0.6,0.8571428571428571,2.0,1.0,0.6,0.8571428571428571,1.5,0.0,0.0,0.1428571428571428,0.2,4.0,4.6,5.0,6.8,0.0833333333333333,0.05,0.0714285714285714,0.15,0.1666666666666666,0.1,0.0714285714285714,0.11666666,0.0,0.0,0.1428571428571428,0.16666667,7,2,113.62996603299118,110.6742732749076,106.57399999999998,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.4375,6.2325
15907500,229,Jonathan Isaac,22,Orlando Magic,14,8,5,1,1,0,1,2,5,0.4,2,4,0.5,2,2,1.0,2,3,0,2024-10-30,2024,5,22,False,14.0,0.0,0.6,0.8571428571428571,0.9,0.0,0.6,0.8571428571428571,1.1,0.0,0.0,0.1428571428571428,0.2,0.0,2.4,5.0,5.4,0.0,0.05,0.0714285714285714,0.08333333,0.0,0.1,0.0714285714285714,0.08333333,0.0,0.0,0.1428571428571428,0.1,7,2,112.8156344089994,110.82993147015904,103.11809523809524,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.933333333333334,4.861333333333333
15907510,229,Jonathan Isaac,22,Orlando Magic,17,5,4,0,2,1,1,2,6,0.3333333,1,4,0.25,0,0,0.0,2,2,1,2024-11-01,2024,6,22,False,17.0,2.6666666666666665,2.2,1.5714285714285714,1.7,1.6666666666666667,1.6,1.1428571428571428,1.4,0.3333333333333333,0.2,0.1428571428571428,0.2,4.666666666666667,5.2,5.285714285714286,6.0,0.1333333333333333,0.13,0.0928571428571428,0.1233333299999999,0.1666666666666666,0.2,0.1428571428571428,0.13333333,0.3333333333333333,0.2,0.1428571428571428,0.2,7,2,108.7421753785244,112.6210475629982,101.95090909090912,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.5,5.91
15907530,229,Jonathan Isaac,22,Orlando Magic,16,3,5,1,1,1,0,1,6,0.1666667,0,4,0.0,1,2,0.5,2,3,3,2024-11-03,2024,7,22,False,16.0,4.333333333333333,2.6,2.2857142857142856,1.9,3.0,1.8,1.7142857142857142,1.5,0.3333333333333333,0.2,0.1428571428571428,0.2,10.333333333333334,6.2,6.142857142857143,6.6,0.2444444333333333,0.14666666,0.1404761857142857,0.1233333299999999,0.25,0.15,0.1785714285714285,0.125,0.3333333333333333,0.2,0.1428571428571428,0.2,7,2,109.35150651227272,110.23022397531776,102.42200000000004,SF,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.125,5.905
