game_id,player_id,player_name,team_id,team,min,pts,reb,ast,stl,blk,turnover,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,pf,date,season,home_team_id,away_team_id,is_home,min_decimal,pts_L3,pts_L5,pts_L7,pts_L10,reb_L3,reb_L5,reb_L7,reb_L10,ast_L3,ast_L5,ast_L7,ast_L10,min_decimal_L3,min_decimal_L5,min_decimal_L7,min_decimal_L10,fg_pct_L3,fg_pct_L5,fg_pct_L7,fg_pct_L10,fg3_pct_L3,fg3_pct_L5,fg3_pct_L7,fg3_pct_L10,ft_pct_L3,ft_pct_L5,ft_pct_L7,ft_pct_L10,games_last_7,rest_days,opp_def_rating,opp_pace
15907446,227,Brandon Ingram,19,New Orleans Pelicans,31,33,7,2,2,1,3,13,23,0.5652174,3,5,0.6,4,4,1.0,2,5,4,2024-10-23,2024,19,5,True,0.0,5.333333333333333,8.4,10.166666666666666,10.166666666666666,2.3333333333333335,2.8,3.5,3.5,1.0,1.2,2.0,2.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.24941176,0.27265795,0.27265795,0.1111111,0.13333332,0.1111111,0.1111111,0.3333333333333333,0.35,0.43055555,0.43055555,7,5,112.0,100.0
15907463,227,Brandon Ingram,19,New Orleans Pelicans,35,21,8,4,2,1,2,8,20,0.4,4,9,0.4444444,1,2,0.5,2,6,3,2024-10-25,2024,25,19,False,0.0,16.333333333333332,9.8,13.428571428571429,13.428571428571429,4.666666666666667,2.8,4.0,4.0,1.6666666666666667,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.38840579999999997,0.23304348,0.3144521571428571,0.3144521571428571,0.3111111,0.18666665999999998,0.18095237142857143,0.18095237142857143,0.6666666666666666,0.4,0.5119047571428571,0.5119047571428571,7,2,112.0,100.0
15907493,227,Brandon Ingram,19,New Orleans Pelicans,32,30,4,2,0,0,3,12,17,0.7058824,3,6,0.5,3,3,1.0,1,3,2,2024-10-29,2024,10,19,False,0.0,23.333333333333332,14.0,13.714285714285714,14.375,7.333333333333333,4.4,4.142857142857143,4.5,3.0,1.8,1.7142857142857142,2.25,0.0,0.0,0.0,0.0,0.5217391333333333,0.31304348,0.31603945714285714,0.32514563750000003,0.45925923333333335,0.27555554,0.2444444285714286,0.213888875,0.8333333333333334,0.5,0.4642857142857143,0.5104166625,7,4,112.0,100.0
15907503,227,Brandon Ingram,19,New Orleans Pelicans,32,14,5,6,0,0,2,5,11,0.4545455,2,6,0.3333333,2,2,1.0,1,4,2,2024-10-30,2024,10,19,False,0.0,28.0,20.0,14.285714285714286,16.11111111111111,6.333333333333333,5.2,3.7142857142857144,4.444444444444445,2.6666666666666665,2.2,1.5714285714285714,2.2222222222222223,0.0,0.0,0.0,0.0,0.5570332666666666,0.45421996,0.3244428285714286,0.3674497222222222,0.5148148,0.37555554,0.26825395714285716,0.24567899999999998,0.8333333333333334,0.7,0.5,0.5648148111111111,7,1,112.0,100.0
15907515,227,Brandon Ingram,19,New Orleans Pelicans,35,26,6,7,1,2,2,10,25,0.4,3,8,0.375,3,3,1.0,2,4,3,2024-11-01,2024,19,12,True,0.0,21.666666666666668,22.8,16.285714285714285,15.9,5.666666666666667,6.2,4.428571428571429,4.5,4.0,3.4,2.4285714285714284,2.6,0.0,0.0,0.0,0.0,0.5201426333333333,0.54512906,0.3893779,0.3761593,0.4259259,0.44222219999999995,0.31587299999999996,0.25444443,0.8333333333333334,0.9,0.6428571428571429,0.60833333,7,2,112.0,100.0
15907529,227,Brandon Ingram,19,New Orleans Pelicans,29,32,7,2,1,1,6,12,19,0.6315789,4,8,0.5,4,5,0.8,1,6,4,2024-11-03,2024,19,1,True,0.0,23.333333333333332,24.8,20.0,16.6,5.0,6.0,5.285714285714286,4.4,5.0,4.2,3.4285714285714284,2.7,0.0,0.0,0.0,0.0,0.5201426333333333,0.50512906,0.44652075714285716,0.37727041,0.4027777666666667,0.45055554,0.36944442857142856,0.29194443,1.0,0.9,0.7857142857142857,0.625,7,2,112.0,100.0
18446825,227,Brandon Ingram,28,Toronto Raptors,27,16,9,3,2,0,5,7,16,0.4375,0,2,0.0,2,3,0.6666667,2,7,3,2025-10-22,2025,1,28,False,0.0,24.0,24.6,24.571428571428573,17.2,6.0,6.0,6.285714285714286,4.4,5.0,4.2,3.7142857142857144,2.6,0.0,0.0,0.0,0.0,0.4953748,0.51840136,0.5367463142857144,0.37572242000000006,0.4027777666666667,0.43055554,0.44087299999999996,0.30861109999999997,0.9333333333333332,0.86,0.9,0.6300000000000001,7,5,112.0,100.0
18446839,227,Brandon Ingram,28,Toronto Raptors,37,29,6,3,0,1,4,10,20,0.5,3,7,0.4285714,6,7,0.8571429,1,5,1,2025-10-24,2025,28,17,True,0.0,24.666666666666668,23.6,24.571428571428573,18.8,7.333333333333333,6.2,6.571428571428571,5.3,4.0,4.0,3.7142857142857144,2.9,0.0,0.0,0.0,0.0,0.4896929666666667,0.52590136,0.5135320285714285,0.41947242000000007,0.2916666666666667,0.34166666,0.3932539571428571,0.30861109999999997,0.8222222333333334,0.8933333400000001,0.8523809571428572,0.69666667,7,2,112.0,100.0
18446858,227,Brandon Ingram,28,Toronto Raptors,32,22,6,3,2,0,3,10,16,0.625,2,3,0.6666667,0,0,0.0,0,6,4,2025-10-26,2025,7,28,False,0.0,25.666666666666668,23.4,24.0,21.7,7.333333333333333,6.6,6.428571428571429,5.9,2.6666666666666665,4.2,3.857142857142857,3.2,0.0,0.0,0.0,0.0,0.5230263,0.48472488,0.5042152571428572,0.46947242000000006,0.3095238,0.32738094,0.3687641571428571,0.35146824,0.7746032,0.86476192,0.8319728,0.78238096,7,2,112.0,100.0
18446867,227,Brandon Ingram,28,Toronto Raptors,32,14,3,5,0,0,0,5,11,0.4545455,0,3,0.0,4,4,1.0,0,3,3,2025-10-27,2025,27,28,False,0.0,22.333333333333332,25.0,24.142857142857142,23.9,7.0,6.8,6.142857142857143,6.5,3.0,3.6,3.7142857142857144,3.5,0.0,0.0,0.0,0.0,0.5208333333333334,0.51881578,0.5363581142857142,0.53197242,0.3650793666666667,0.39404762,0.4005102,0.41813491,0.5079365333333333,0.66476192,0.7605442285714286,0.78238096,7,1,112.0,100.0
18446880,227,Brandon Ingram,28,Toronto Raptors,33,29,2,4,1,1,4,11,16,0.6875,5,7,0.7142857,2,2,1.0,0,2,4,2025-10-29,2025,28,11,True,0.0,21.666666666666668,22.6,21.857142857142858,23.7,5.0,6.2,6.0,6.1,3.6666666666666665,3.2,4.142857142857143,3.7,0.0,0.0,0.0,0.0,0.5265151666666666,0.5297248800000001,0.5004528428571429,0.51742697,0.3650793666666667,0.31904762,0.3290816285714286,0.38480158,0.6190476333333333,0.66476192,0.7605442285714287,0.78238096,7,2,112.0,100.0
18446893,227,Brandon Ingram,28,Toronto Raptors,35,20,8,5,2,0,2,7,15,0.4666667,0,3,0.0,6,7,0.8571429,1,7,3,2025-10-31,2025,6,28,False,0.0,21.666666666666668,22.0,24.0,23.3,3.6666666666666665,5.2,5.571428571428571,5.6,4.0,3.6,3.857142857142857,3.9,0.0,0.0,0.0,0.0,0.5890151666666666,0.5409091,0.5337320571428572,0.52965523,0.4603174666666667,0.36190476,0.3835034,0.39623015,0.6666666666666666,0.7047619199999999,0.7605442285714287,0.78238096,7,2,112.0,100.0
18446909,227,Brandon Ingram,28,Toronto Raptors,33,26,7,4,0,1,4,10,15,0.6666667,1,3,0.3333333,5,6,0.8333333,0,7,3,2025-11-02,2025,28,15,True,0.0,21.0,22.8,23.142857142857142,23.2,4.333333333333333,5.0,5.857142857142857,5.6,4.666666666666667,4.0,3.5714285714285716,4.0,0.0,0.0,0.0,0.0,0.5362374,0.54674244,0.5432558714285715,0.5363219000000001,0.23809523333333335,0.36190476,0.32993197142857145,0.35178571000000003,0.9523809666666666,0.74285716,0.7401360714285714,0.81809525,7,2,112.0,100.0
1037616,228,Kyrie Irving,7,Dallas Mavericks,34,17,7,6,0,0,0,6,17,0.3529412,1,4,0.25,4,4,1.0,1,6,2,2023-10-27,2023,7,3,True,0.0,22.0,22.0,22.0,22.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.4166667,0.4166667,0.4166667,0.4166667,0.125,0.125,0.125,0.125,1.0,1.0,1.0,1.0,2,2,112.0,100.0
1037638,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-10-30,2023,15,7,False,0.0,19.5,19.5,19.5,19.5,4.5,4.5,4.5,4.5,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.38480395,0.38480395,0.38480395,0.38480395,0.1875,0.1875,0.1875,0.1875,1.0,1.0,1.0,1.0,3,3,112.0,100.0
1037656,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-11-01,2023,7,5,True,0.0,13.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.25653596666666667,0.25653596666666667,0.25653596666666667,0.25653596666666667,0.125,0.125,0.125,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,112.0,100.0
3277354,228,Kyrie Irving,7,Dallas Mavericks,35,22,1,7,4,2,3,9,15,0.6,1,5,0.2,3,4,0.75,0,1,1,2023-11-03,2023,8,7,False,0.0,5.666666666666667,9.75,9.75,9.75,2.3333333333333335,2.25,2.25,2.25,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.11764706666666667,0.192401975,0.192401975,0.192401975,0.08333333333333333,0.09375,0.09375,0.09375,0.3333333333333333,0.5,0.5,0.5,5,2,112.0,100.0
1037682,228,Kyrie Irving,7,Dallas Mavericks,34,18,3,10,1,1,2,6,14,0.4285714,2,6,0.3333333,4,4,1.0,0,3,3,2023-11-05,2023,7,4,True,0.0,7.333333333333333,12.2,12.2,12.2,0.3333333333333333,2.0,2.0,2.0,2.3333333333333335,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.19999999999999998,0.27392158,0.27392158,0.27392158,0.06666666666666667,0.11499999999999999,0.11499999999999999,0.11499999999999999,0.25,0.55,0.55,0.55,6,2,112.0,100.0
1037686,228,Kyrie Irving,7,Dallas Mavericks,37,21,7,10,3,0,3,8,20,0.4,2,6,0.3333333,3,5,0.6,1,6,2,2023-11-06,2023,22,7,False,0.0,13.333333333333334,11.4,13.166666666666666,13.166666666666666,1.3333333333333333,2.2,2.1666666666666665,2.1666666666666665,5.666666666666667,4.6,4.833333333333333,4.833333333333333,0.0,0.0,0.0,0.0,0.3428571333333333,0.27630252,0.29969655,0.29969655,0.17777776666666667,0.15666666,0.15138888333333334,0.15138888333333334,0.5833333333333334,0.55,0.625,0.625,7,1,112.0,100.0
15907451,228,Kyrie Irving,7,Dallas Mavericks,27,15,3,2,2,1,0,6,17,0.3529412,3,7,0.4285714,0,0,0.0,1,2,1,2024-10-24,2024,7,27,True,0.0,20.333333333333332,12.2,14.285714285714286,14.285714285714286,3.6666666666666665,2.2,2.857142857142857,2.857142857142857,9.0,5.4,5.571428571428571,5.571428571428571,0.0,0.0,0.0,0.0,0.4761904666666667,0.28571428,0.3140256142857143,0.3140256142857143,0.2888888666666667,0.17333332,0.17738094285714287,0.17738094285714287,0.7833333333333333,0.47000000000000003,0.6214285714285713,0.6214285714285713,7,5,112.0,100.0
15907472,228,Kyrie Irving,7,Dallas Mavericks,39,22,2,5,3,0,1,9,22,0.4090909,2,5,0.4,2,2,1.0,0,2,4,2024-10-26,2024,24,7,False,0.0,18.0,15.2,13.285714285714286,14.375,4.333333333333333,2.8,3.0,2.875,7.333333333333333,5.8,5.0,5.125,0.0,0.0,0.0,0.0,0.3938375333333333,0.35630252,0.30492197142857147,0.3188900625,0.36507933333333337,0.2590476,0.2207482857142857,0.20877975,0.5333333333333333,0.47000000000000003,0.4785714285714286,0.54375,7,2,112.0,100.0
15907487,228,Kyrie Irving,7,Dallas Mavericks,36,23,6,9,1,1,4,8,14,0.5714286,3,6,0.5,4,4,1.0,2,4,2,2024-10-28,2024,7,29,True,0.0,19.333333333333332,19.6,14.0,15.222222222222221,4.0,3.2,2.2857142857142856,2.7777777777777777,5.666666666666667,6.8,4.857142857142857,5.111111111111111,0.0,0.0,0.0,0.0,0.38734403333333334,0.4381207,0.31294335714285715,0.32891237777777776,0.38730156666666665,0.3390476,0.24217685714285714,0.23002644444444442,0.5333333333333333,0.67,0.4785714285714286,0.5944444444444444,7,2,112.0,100.0
15907491,228,Kyrie Irving,7,Dallas Mavericks,40,35,4,5,1,0,1,13,23,0.5652174,6,8,0.75,3,5,0.6,2,2,3,2024-10-29,2024,18,7,False,0.0,20.0,19.8,17.285714285714285,16.0,3.6666666666666665,4.2,3.142857142857143,3.1,5.333333333333333,7.2,6.142857142857143,5.5,0.0,0.0,0.0,0.0,0.4444869,0.43240641999999996,0.39457601428571426,0.353164,0.4428571333333333,0.3990476,0.31360542857142854,0.25702379999999997,0.6666666666666666,0.72,0.6214285714285713,0.635,7,1,112.0,100.0
15907506,228,Kyrie Irving,7,Dallas Mavericks,43,28,8,7,0,0,3,10,20,0.5,5,6,0.8333333,3,3,1.0,4,4,2,2024-10-31,2024,7,11,True,0.0,26.666666666666668,23.2,22.285714285714285,17.3,4.0,4.4,3.7142857142857144,3.3,6.333333333333333,6.2,6.857142857142857,5.4,0.0,0.0,0.0,0.0,0.5152456333333334,0.45973562,0.4753213571428571,0.36801907,0.5499999999999999,0.48238094,0.4207482857142857,0.31952379999999997,0.8666666666666666,0.64,0.7071428571428572,0.595,7,2,112.0,100.0
15907530,228,Kyrie Irving,7,Dallas Mavericks,28,17,2,3,2,0,1,5,11,0.4545455,1,2,0.5,6,7,0.8571429,0,2,2,2024-11-03,2024,7,22,True,0.0,28.666666666666668,24.6,23.142857142857142,18.4,6.0,4.6,4.714285714285714,3.4,7.0,5.6,6.857142857142857,5.5,0.0,0.0,0.0,0.0,0.5455486666666666,0.4797356199999999,0.4610356428571428,0.38272494999999995,0.6944444333333334,0.58238094,0.5112244714285714,0.37785713000000004,0.8666666666666666,0.72,0.7428571428571429,0.595,7,3,112.0,100.0
18446822,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-22,2025,7,27,True,0.0,26.666666666666668,25.0,23.0,20.1,4.666666666666667,4.4,4.571428571428571,3.6,5.0,5.8,5.857142857142857,5.8,0.0,0.0,0.0,0.0,0.5065876333333333,0.5000564799999999,0.4647462285714285,0.4281795,0.6944444333333334,0.59666666,0.5350340000000001,0.42785713000000003,0.8190476333333333,0.89142858,0.7224489857142856,0.68071429,7,5,112.0,100.0
18446843,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-24,2025,7,30,True,0.0,15.0,20.6,20.0,20.1,3.3333333333333335,4.0,3.5714285714285716,3.6,3.3333333333333335,4.8,4.428571428571429,5.8,0.0,0.0,0.0,0.0,0.31818183333333333,0.41823829999999995,0.4076033714285714,0.4281795,0.44444443333333333,0.51666666,0.48741495714285715,0.42785713000000003,0.6190476333333333,0.69142858,0.6367347,0.68071429,7,2,112.0,100.0
18446858,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-26,2025,7,28,True,0.0,5.666666666666667,16.0,17.857142857142858,17.9,0.6666666666666666,2.8,3.142857142857143,3.5,1.0,3.0,4.142857142857143,5.1,0.0,0.0,0.0,0.0,0.15151516666666667,0.30395257999999997,0.3571832,0.3681795,0.16666666666666666,0.41666666,0.4261904714285714,0.40785713,0.28571430000000003,0.49142858,0.6367347,0.6057142900000001,7,2,112.0,100.0
18446868,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-27,2025,7,21,True,0.0,0.0,9.0,14.714285714285714,16.1,0.0,2.0,2.857142857142857,3.2,0.0,2.0,3.4285714285714284,4.1,0.0,0.0,0.0,0.0,0.0,0.1909091,0.29874164285714283,0.32532236,0.0,0.26666666,0.36904761428571425,0.3745238000000001,0.0,0.37142858,0.49387755714285714,0.50571429,7,1,112.0,100.0
18446882,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-29,2025,7,12,True,0.0,0.0,3.4,11.428571428571429,14.0,0.0,0.4,2.0,2.5,0.0,0.6,2.142857142857143,3.1,0.0,0.0,0.0,0.0,0.0,0.09090909999999999,0.2171089857142857,0.28532236,0.0,0.1,0.2976190428571428,0.34119047,0.0,0.17142858,0.3510204142857143,0.44571429000000007,7,2,112.0,100.0
18446904,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-11-01,2025,9,7,False,0.0,0.0,0.0,6.428571428571429,12.5,0.0,0.0,1.4285714285714286,2.2,0.0,0.0,1.4285714285714286,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.13636364285714286,0.25002823999999996,0.0,0.0,0.19047618571428573,0.29833333,0.0,0.0,0.26530612857142855,0.44571429000000007,7,3,112.0,100.0
18446917,228,Kyrie Irving,7,Dallas Mavericks,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-11-03,2025,11,7,False,0.0,0.0,0.0,2.4285714285714284,10.3,0.0,0.0,0.2857142857142857,2.0,0.0,0.0,0.42857142857142855,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.06493507142857143,0.20911914999999998,0.0,0.0,0.07142857142857142,0.25833332999999997,0.0,0.0,0.12244898571428571,0.34571429,7,2,112.0,100.0
1037618,229,Jonathan Isaac,22,Orlando Magic,8,0,2,1,1,0,0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,1,2023-10-27,2023,25,22,False,0.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.6666667,0.6666667,0.6666667,0.3333333,0.3333333,0.3333333,0.3333333,0.6666667,0.6666667,0.6666667,0.6666667,2,2,112.0,100.0
1037643,229,Jonathan Isaac,22,Orlando Magic,11,3,3,0,1,0,0,1,3,0.3333333,1,3,0.3333333,0,0,0.0,0,3,1,2023-10-30,2023,14,22,False,0.0,5.5,5.5,5.5,5.5,3.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.33333335,0.33333335,0.33333335,0.33333335,0.16666665,0.16666665,0.16666665,0.16666665,0.33333335,0.33333335,0.33333335,0.33333335,3,3,112.0,100.0
1037646,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-10-31,2023,13,22,False,0.0,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,3.0,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222,0.2222222,0.2222222,0.2222222,0.22222223333333332,0.22222223333333332,0.22222223333333332,0.22222223333333332,4,1,112.0,100.0
1037662,229,Jonathan Isaac,22,Orlando Magic,12,3,3,1,1,3,0,1,4,0.25,0,3,0.0,1,1,1.0,1,2,1,2023-11-02,2023,29,22,False,0.0,1.0,3.5,3.5,3.5,1.6666666666666667,2.25,2.25,2.25,0.3333333333333333,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.1111111,0.25,0.25,0.25,0.1111111,0.16666665,0.16666665,0.16666665,0.0,0.166666675,0.166666675,0.166666675,5,2,112.0,100.0
1037673,229,Jonathan Isaac,22,Orlando Magic,11,0,0,0,0,1,1,0,3,0.0,0,2,0.0,0,0,0.0,0,0,2,2023-11-04,2023,22,14,True,0.0,2.0,3.4,3.4,3.4,2.0,2.4,2.4,2.4,0.3333333333333333,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.19444443333333336,0.25,0.25,0.25,0.1111111,0.13333332,0.13333332,0.13333332,0.3333333333333333,0.33333334,0.33333334,0.33333334,6,2,112.0,100.0
1037686,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2023-11-06,2023,22,7,True,0.0,1.0,1.2,2.8333333333333335,2.8333333333333335,1.0,1.6,2.0,2.0,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.11666666,0.20833333333333334,0.20833333333333334,0.0,0.06666666,0.1111111,0.1111111,0.3333333333333333,0.2,0.2777777833333333,0.2777777833333333,7,2,112.0,100.0
15907442,229,Jonathan Isaac,22,Orlando Magic,12,3,3,0,1,2,0,1,4,0.25,1,2,0.5,0,2,0.0,2,1,1,2024-10-23,2024,16,22,False,0.0,1.0,1.2,2.4285714285714284,2.4285714285714284,1.0,1.2,1.7142857142857142,1.7142857142857142,0.3333333333333333,0.2,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.08333333333333333,0.11666666,0.17857142857142858,0.17857142857142858,0.0,0.06666666,0.09523808571428571,0.09523808571428571,0.3333333333333333,0.2,0.23809524285714284,0.23809524285714284,7,5,112.0,100.0
15907454,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-25,2024,22,3,True,0.0,1.0,1.2,1.2857142857142858,2.5,1.0,1.2,1.5714285714285714,1.875,0.0,0.2,0.2857142857142857,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.1190476142857143,0.1875,0.16666666666666666,0.1,0.1190476142857143,0.145833325,0.0,0.2,0.14285714285714285,0.2083333375,7,2,112.0,100.0
15907469,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-26,2024,15,22,False,0.0,1.0,1.2,1.2857142857142858,2.2222222222222223,1.0,1.2,1.2857142857142858,1.6666666666666667,0.0,0.2,0.14285714285714285,0.2222222222222222,0.0,0.0,0.0,0.0,0.08333333333333333,0.1,0.1190476142857143,0.16666666666666666,0.16666666666666666,0.1,0.1190476142857143,0.12962962222222224,0.0,0.2,0.14285714285714285,0.18518518888888888,7,1,112.0,100.0
15907479,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2024-10-28,2024,22,12,True,0.0,1.0,0.6,0.8571428571428571,2.0,1.0,0.6,0.8571428571428571,1.5,0.0,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.08333333333333333,0.05,0.07142857142857142,0.15,0.16666666666666666,0.1,0.07142857142857142,0.11666666,0.0,0.0,0.14285714285714285,0.16666667,7,2,112.0,100.0
15907500,229,Jonathan Isaac,22,Orlando Magic,14,8,5,1,1,0,1,2,5,0.4,2,4,0.5,2,2,1.0,2,3,0,2024-10-30,2024,5,22,False,0.0,0.0,0.6,0.8571428571428571,0.9,0.0,0.6,0.8571428571428571,1.1,0.0,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.07142857142857142,0.08333333000000001,0.0,0.1,0.07142857142857142,0.08333333,0.0,0.0,0.14285714285714285,0.1,7,2,112.0,100.0
15907510,229,Jonathan Isaac,22,Orlando Magic,17,5,4,0,2,1,1,2,6,0.3333333,1,4,0.25,0,0,0.0,2,2,1,2024-11-01,2024,6,22,False,0.0,2.6666666666666665,2.2,1.5714285714285714,1.7,1.6666666666666667,1.6,1.1428571428571428,1.4,0.3333333333333333,0.2,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.13333333333333333,0.13,0.09285714285714286,0.12333332999999999,0.16666666666666666,0.2,0.14285714285714285,0.13333333,0.3333333333333333,0.2,0.14285714285714285,0.2,7,2,112.0,100.0
15907530,229,Jonathan Isaac,22,Orlando Magic,16,3,5,1,1,1,0,1,6,0.1666667,0,4,0.0,1,2,0.5,2,3,3,2024-11-03,2024,7,22,False,0.0,4.333333333333333,2.6,2.2857142857142856,1.9,3.0,1.8,1.7142857142857142,1.5,0.3333333333333333,0.2,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.24444443333333332,0.14666666,0.14047618571428572,0.12333332999999999,0.25,0.15,0.17857142857142858,0.125,0.3333333333333333,0.2,0.14285714285714285,0.2,7,2,112.0,100.0
18446824,229,Jonathan Isaac,22,Orlando Magic,7,0,1,0,1,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,0,2025-10-22,2025,22,16,True,0.0,5.333333333333333,3.2,2.7142857142857144,2.2,4.666666666666667,2.8,2.4285714285714284,2.0,0.6666666666666666,0.4,0.2857142857142857,0.3,0.0,0.0,0.0,0.0,0.3,0.18,0.16428571428571428,0.13999999999999999,0.25,0.15,0.17857142857142858,0.125,0.5,0.3,0.21428571428571427,0.25,7,5,112.0,100.0
18446837,229,Jonathan Isaac,22,Orlando Magic,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-24,2025,22,1,True,0.0,2.6666666666666665,3.2,2.2857142857142856,1.9,3.3333333333333335,3.0,2.142857142857143,1.8,0.3333333333333333,0.4,0.2857142857142857,0.2,0.0,0.0,0.0,0.0,0.16666666666666666,0.18,0.1285714285714286,0.11499999999999999,0.08333333333333333,0.15,0.10714285714285714,0.125,0.16666666666666666,0.3,0.21428571428571427,0.15,7,2,112.0,100.0
18446847,229,Jonathan Isaac,22,Orlando Magic,6,2,1,0,1,0,0,1,2,0.5,0,1,0.0,0,0,0.0,1,0,0,2025-10-25,2025,22,5,True,0.0,1.0,3.2,2.2857142857142856,1.9,2.0,3.0,2.142857142857143,1.8,0.3333333333333333,0.4,0.2857142857142857,0.2,0.0,0.0,0.0,0.0,0.05555556666666667,0.18,0.1285714285714286,0.11499999999999999,0.0,0.15,0.10714285714285714,0.125,0.16666666666666666,0.3,0.21428571428571427,0.15,7,1,112.0,100.0
18446863,229,Jonathan Isaac,22,Orlando Magic,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2025-10-27,2025,23,22,False,0.0,0.6666666666666666,2.0,2.5714285714285716,2.1,0.6666666666666666,2.2,2.2857142857142856,1.9,0.0,0.2,0.2857142857142857,0.2,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.19999999999999998,0.16499999999999998,0.0,0.05,0.10714285714285714,0.125,0.0,0.1,0.21428571428571427,0.15,7,2,112.0,100.0
18446878,229,Jonathan Isaac,22,Orlando Magic,6,0,0,0,0,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2025-10-29,2025,9,22,False,0.0,0.6666666666666666,1.0,2.5714285714285716,1.8,0.3333333333333333,1.4,2.2857142857142856,1.6,0.0,0.2,0.2857142857142857,0.2,0.0,0.0,0.0,0.0,0.16666666666666666,0.13333334,0.19999999999999998,0.13999999999999999,0.0,0.0,0.10714285714285714,0.075,0.0,0.1,0.21428571428571427,0.15,7,2,112.0,100.0
